Name,Year,Miles,Price,model_avg_price,model_listing_count,Age,AgeBand,MileageBand,price_zscore
Chevrolet Equinox,2019,46003,18750,19319.105263157893,171,4,2-4,40-60k,-0.382405679338902
Volkswagen ID.,2021,7776,44990,45190.0,4,2,0-2,0-20k,2.9263669098626086
Nissan Kicks,2021,41269,18500,19809.626373626375,91,2,0-2,40-60k,-0.41392980842809324
MINI Hardtop  Door,2022,3988,35590,20638.64864864865,37,1,0-2,0-20k,1.7410596561090186
Tesla Model X,2017,32124,71590,79590.0,3,6,4-6,20-40k,6.2805342449525545
GMC Acadia,2021,43351,28990,26526.174603174604,63,2,0-2,40-60k,0.9088226481543704
Porsche Macan,2015,62335,33590,37790.0,5,8,6-8,60-80k,1.4888666233954888
Chevrolet Blazer,2021,43141,31590,27322.36842105263,19,2,0-2,40-60k,1.236673590681959
Dodge Durango,2021,45086,33590,29047.85714285714,14,2,0-2,40-60k,1.4888666233954888
Nissan Frontier Crew Cab,2021,40708,28990,26840.0,16,2,0-2,40-60k,0.9088226481543704
Nissan Kicks,2021,41005,17249,19809.626373626375,91,2,0-2,40-60k,-0.5716765503904061
Subaru Legacy,2020,11495,29990,20081.428571428572,21,3,2-4,0-20k,1.0349191645111353
Toyota RAV Hybrid,2021,7588,43590,42167.77777777778,9,2,0-2,0-20k,2.7498317869631377
GMC Acadia,2018,55632,25990,26526.174603174604,63,5,4-6,40-60k,0.5305330990840758
Kia Carnival,2023,4457,43590,44090.0,4,0,0-2,0-20k,2.7498317869631377
Nissan Altima,2021,43401,19300,19293.97340425532,188,2,0-2,40-60k,-0.3130525953426813
Hyundai Santa Cruz,2022,2865,35590,38523.333333333336,6,1,0-2,0-20k,1.7410596561090186
Toyota Camry,2020,61259,19500,20721.41134751773,141,3,2-4,60-80k,-0.28783329207132835
INFINITI QX,2021,51271,28990,26679.234375,64,2,0-2,40-60k,0.9088226481543704
Buick Enclave,2021,12449,45990,25804.4,25,2,0-2,0-20k,3.0524634262193735
Chevrolet Equinox,2021,50395,19300,19319.105263157893,171,2,0-2,40-60k,-0.3130525953426813
Ford Transit  Wagon,2018,94875,35990,35990.0,1,5,4-6,80-100k,1.7914982626517246
Chevrolet Traverse,2021,36212,33590,27964.304347826088,46,2,0-2,20-40k,1.4888666233954888
Kia Seltos,2022,7176,31990,25770.0,10,1,0-2,0-20k,1.287112197224665
Toyota Avalon,2016,66652,26990,23526.363636363636,22,7,6-8,60-80k,0.6566296154408406
Nissan Pathfinder,2020,25664,28590,22727.11111111111,36,3,2-4,20-40k,0.8583840416116644
INFINITI QX,2020,41551,33590,26679.234375,64,3,2-4,40-60k,1.4888666233954888
Chrysler Voyager,2022,30177,33590,28730.0,10,1,0-2,20-40k,1.4888666233954888
MAZDA CX-,2020,59464,17850,23001.7,140,3,2-4,40-60k,-0.4958925440599904
Chrysler Voyager,2022,31818,34590,28730.0,10,1,0-2,20-40k,1.6149631397522537
Chevrolet Equinox,2022,15260,26990,19319.105263157893,171,1,0-2,0-20k,0.6566296154408406
Mercedes-Benz SL-Class,2011,53074,31990,43423.333333333336,6,12,10-15,40-60k,1.287112197224665
Chevrolet Equinox,2019,52144,18000,19319.105263157893,171,4,2-4,40-60k,-0.4769780666064757
Ford Bronco,2022,1712,49990,52561.42857142857,7,1,0-2,0-20k,3.556849491646433
Toyota RAV Hybrid,2021,5980,44990,42167.77777777778,9,2,0-2,0-20k,2.9263669098626086
Nissan Rogue,2019,62557,21990,20382.880165289258,242,4,2-4,60-80k,0.026147033657016195
Nissan Rogue,2018,51522,19990,20382.880165289258,242,5,4-6,40-60k,-0.22604599905651357
Ford EcoSport,2019,50106,17990,19908.256756756757,74,4,2-4,40-60k,-0.47823903177004334
Kia Rio,2021,38852,18590,16682.0,35,2,0-2,20-40k,-0.4025811219559844
Kia Optima,2020,59940,18990,17867.048076923078,104,3,2-4,40-60k,-0.35214251541327846
Ford Fusion,2014,58212,15590,18113.032,125,9,8-10,40-60k,-0.780870671026279
Ford EcoSport,2020,13687,20590,19908.256756756757,74,3,2-4,0-20k,-0.15038808924245464
INFINITI G,2011,102130,15590,18252.5,16,12,10-15,100-130k,-0.780870671026279
Ford Fusion,2014,64940,15990,18113.032,125,9,8-10,60-80k,-0.7304320644835731
Chevrolet Trax,2021,28929,20990,18076.951219512193,82,2,0-2,20-40k,-0.09994948269974868
Honda Civic,2014,98343,15990,18925.32380952381,210,9,8-10,80-100k,-0.7304320644835731
Subaru WRX,2017,84746,23990,27034.444444444445,9,6,4-6,80-100k,0.278340066370546
Subaru Impreza,2014,32228,18590,19643.23076923077,26,9,8-10,20-40k,-0.4025811219559844
Ford Fiesta,2016,32947,13990,14645.737704918032,61,7,6-8,20-40k,-0.9826250971971029
Jeep Cherokee,2015,67688,17990,21467.63829787234,141,8,6-8,60-80k,-0.47823903177004334
Nissan Altima,2015,52927,16590,19293.97340425532,188,8,6-8,40-60k,-0.6547741546695142
Nissan Sentra,2016,103535,12990,17151.21551724138,116,7,6-8,100-130k,-1.1087216135538678
Toyota C-HR,2018,27070,23990,23407.366666666665,30,5,4-6,20-40k,0.278340066370546
Chrysler Pacifica,2017,84309,20990,26151.657142857144,35,6,4-6,80-100k,-0.09994948269974868
Hyundai Sonata,2016,104484,14590,16759.738562091505,153,7,6-8,100-130k,-0.9069671873830439
Ford Escape,2018,105105,15990,19376.448,125,5,4-6,100-130k,-0.7304320644835731
Ford EcoSport,2018,76854,17990,19908.256756756757,74,5,4-6,60-80k,-0.47823903177004334
Ford Flex,2019,49672,29590,23264.36,25,4,2-4,40-60k,0.9844805579684293
INFINITI QX,2020,21606,32990,26679.234375,64,3,2-4,20-40k,1.41320871358143
Chrysler,2021,33053,30590,20993.80612244898,98,2,0-2,20-40k,1.1105770743251941
Cadillac CTS,2019,31809,30590,22603.333333333332,15,4,2-4,20-40k,1.1105770743251941
GMC Acadia,2021,34843,35990,26526.174603174604,63,2,0-2,20-40k,1.7914982626517246
Volvo S,2020,18255,32990,22542.380952380954,21,3,2-4,0-20k,1.41320871358143
Ford Explorer,2020,61837,27902,24112.425531914894,47,3,2-4,60-80k,0.7716296383582102
Nissan Murano,2021,24537,28990,23491.560606060608,66,2,0-2,20-40k,0.9088226481543704
Honda Odyssey,2020,39974,31599,26213.423076923078,26,3,2-4,20-40k,1.2378084593291698
Cadillac CTS,2019,25482,32590,22603.333333333332,15,4,2-4,20-40k,1.362770107038724
BMW  Series,2018,36553,30590,25277.301587301587,126,5,4-6,20-40k,1.1105770743251941
Ford Explorer,2018,38545,27134,24112.425531914894,47,5,4-6,20-40k,0.6747875137962147
Chrysler,2021,42620,27990,20993.80612244898,98,2,0-2,40-60k,0.7827261317976055
Chrysler,2021,35205,29990,20993.80612244898,98,2,0-2,20-40k,1.0349191645111353
Ford Mustang,2020,61185,29590,25856.117647058825,102,3,2-4,60-80k,0.9844805579684293
GMC Acadia,2021,58080,30050,26526.174603174604,63,2,0-2,40-60k,1.042484955492541
Chevrolet Silverado  Double Cab,2018,82766,28990,31525.333333333332,9,5,4-6,80-100k,0.9088226481543704
BMW X,2021,40120,36990,28257.918032786885,61,2,0-2,40-60k,1.9175947790084895
Lexus NX,2019,60897,30590,30959.23076923077,13,4,2-4,60-80k,1.1105770743251941
MAZDA CX-,2014,82367,17590,23001.7,140,9,8-10,80-100k,-0.5286776383127493
Volkswagen CC,2016,82347,17990,16275.714285714286,14,7,6-8,80-100k,-0.47823903177004334
Audi A,2014,77168,17990,24272.608695652172,46,9,8-10,60-80k,-0.47823903177004334
Volkswagen Golf GTI,2015,59871,21990,23106.129032258064,31,8,6-8,40-60k,0.026147033657016195
Acura ILX,2017,62442,20990,19567.777777777777,9,6,4-6,60-80k,-0.09994948269974868
Honda CR-V,2013,103056,15990,21022.757009345794,107,10,8-10,100-130k,-0.7304320644835731
Chevrolet Equinox,2018,78164,18990,19319.105263157893,171,5,4-6,60-80k,-0.35214251541327846
Mitsubishi Outlander,2017,83683,16990,20020.0,20,6,4-6,80-100k,-0.6043355481268082
Toyota C-HR,2018,28913,23990,23407.366666666665,30,5,4-6,20-40k,0.278340066370546
Ford Mustang,2017,15857,24990,25856.117647058825,102,6,4-6,0-20k,0.4044365827273108
Nissan Versa,2020,18582,18590,15995.263157894737,95,3,2-4,0-20k,-0.4025811219559844
Ford EcoSport,2021,17233,21990,19908.256756756757,74,2,0-2,0-20k,0.026147033657016195
Hyundai Sonata,2013,75902,14990,16759.738562091505,153,10,8-10,60-80k,-0.856528580840338
BMW X,2016,54133,24590,28257.918032786885,61,7,6-8,40-60k,0.3539979761846049
Nissan Rogue,2018,46399,21990,20382.880165289258,242,5,4-6,40-60k,0.026147033657016195
Chevrolet Cruze,2014,81644,14590,15992.5,80,9,8-10,80-100k,-0.9069671873830439
Volvo C,2012,49372,18990,16990.0,2,11,10-15,40-60k,-0.35214251541327846
Toyota Corolla,2016,61284,17990,18560.486988847584,269,7,6-8,60-80k,-0.47823903177004334
Ford Edge,2019,44328,24990,20629.243243243243,74,4,2-4,40-60k,0.4044365827273108
Volkswagen Beetle,2015,37216,23990,20275.0,40,8,6-8,20-40k,0.278340066370546
Ram  Crew Cab,2022,11088,56590,42332.857142857145,14,1,0-2,0-20k,4.389086499601081
Subaru Outback,2019,9223,30990,25362.21153846154,52,4,2-4,0-20k,1.1610156808679002
Chevrolet Traverse,2021,50664,27799,27964.304347826088,46,2,0-2,40-60k,0.7586416971734634
BMW X,2021,40453,32990,28257.918032786885,61,2,0-2,40-60k,1.41320871358143
GMC Acadia,2021,49912,31450,26526.174603174604,63,2,0-2,40-60k,1.219020078392012
Kia Sorento,2021,46650,25990,21217.59405940594,101,2,0-2,40-60k,0.5305330990840758
Ford Bronco Sport,2021,49058,32990,34074.625,16,2,0-2,40-60k,1.41320871358143
BMW  Series,2019,35169,35990,25277.301587301587,126,4,2-4,20-40k,1.7914982626517246
Nissan Z,2017,44881,26990,25971.81818181818,11,6,4-6,40-60k,0.6566296154408406
Chevrolet Traverse,2021,50823,30850,27964.304347826088,46,2,0-2,40-60k,1.1433621685779531
BMW X,2017,35839,26990,28257.918032786885,61,6,4-6,20-40k,0.6566296154408406
Chevrolet Blazer,2021,42956,27990,27322.36842105263,19,2,0-2,40-60k,0.7827261317976055
Tesla Model Y,2021,26439,58590,62750.0,15,2,0-2,20-40k,4.641279532314611
BMW  Series,2017,40234,25590,25277.301587301587,126,6,4-6,40-60k,0.48009449254136977
Buick Enclave,2021,44835,31590,25804.4,25,2,0-2,40-60k,1.236673590681959
Buick Enclave,2020,50567,27590,25804.4,25,3,2-4,40-60k,0.7322875252548995
Buick Enclave,2021,49350,30590,25804.4,25,2,0-2,40-60k,1.1105770743251941
Chrysler Voyager,2022,24099,32990,28730.0,10,1,0-2,20-40k,1.41320871358143
Chrysler Voyager,2022,23654,33990,28730.0,10,1,0-2,20-40k,1.5393052299381949
Chrysler,2021,31612,29990,20993.80612244898,98,2,0-2,20-40k,1.0349191645111353
Toyota Camry,2022,25630,25850,20721.41134751773,141,1,0-2,20-40k,0.5128795867941286
Chevrolet Traverse,2021,50990,32004,27964.304347826088,46,2,0-2,40-60k,1.2888775484536596
Chrysler Pacifica,2020,30185,34990,26151.657142857144,35,3,2-4,20-40k,1.6654017462949597
BMW  Series,2018,62822,26590,25277.301587301587,126,5,4-6,60-80k,0.6061910088981346
Chrysler,2021,42046,25649,20993.80612244898,98,2,0-2,40-60k,0.4875341870064189
Lexus IS,2018,52969,28990,23340.0,28,5,4-6,40-60k,0.9088226481543704
Tesla Model,2018,30482,40990,48740.0,40,5,4-6,20-40k,2.421980844435549
GMC Acadia,2021,51673,30990,26526.174603174604,63,2,0-2,40-60k,1.1610156808679002
Toyota Sienna,2022,15539,42990,31905.78947368421,38,1,0-2,0-20k,2.674173877149079
Audi A,2017,39330,27590,24272.608695652172,46,6,4-6,20-40k,0.7322875252548995
Lexus UX,2019,9564,36990,35790.0,2,4,2-4,0-20k,1.9175947790084895
Chevrolet Traverse,2021,53690,28299,27964.304347826088,46,2,0-2,40-60k,0.8216899553518459
Tesla Model,2022,4351,61590,48740.0,40,1,0-2,0-20k,5.019569081384906
Toyota Corolla,2021,40420,20990,18560.486988847584,269,2,0-2,40-60k,-0.09994948269974868
Jeep Liberty,2010,100812,13990,13990.0,1,13,10-15,100-130k,-0.9826250971971029
Dodge Journey,2017,87543,17990,19075.328125,64,6,4-6,80-100k,-0.47823903177004334
Buick Envision,2018,50293,25197,24501.2,20,5,4-6,40-60k,0.4305385616131612
MINI Roadster,2014,43256,20590,18030.0,5,9,8-10,40-60k,-0.15038808924245464
MAZDA MAZDA,2012,65175,15990,17840.6338028169,142,11,10-15,60-80k,-0.7304320644835731
Jeep Cherokee,2014,45144,20990,21467.63829787234,141,9,8-10,40-60k,-0.09994948269974868
Honda Accord Hybrid,2019,65816,30099,30319.85714285714,7,4,2-4,60-80k,1.0486636847940227
Jeep Compass,2019,22991,23990,20590.543103448275,116,4,2-4,20-40k,0.278340066370546
Chevrolet Equinox,2021,37799,23990,19319.105263157893,171,2,0-2,20-40k,0.278340066370546
BMW M,2022,15378,89590,50612.22222222222,9,1,0-2,0-20k,8.550271539374323
GMC Terrain,2014,73034,16990,21643.57627118644,59,9,8-10,60-80k,-0.6043355481268082
Mercedes-Benz GLA,2019,21048,31990,28110.0,10,4,2-4,20-40k,1.287112197224665
BMW  Series,2018,28754,25990,25277.301587301587,126,5,4-6,20-40k,0.5305330990840758
BMW X,2022,10952,36590,28257.918032786885,61,1,0-2,0-20k,1.8671561724657835
MAZDA CX-,2021,12967,26990,23001.7,140,2,0-2,0-20k,0.6566296154408406
Chevrolet Corvette,2018,42604,47590,48640.0,20,5,4-6,40-60k,3.2542178523901972
Alfa Romeo Stelvio,2018,55375,26990,29523.333333333332,3,5,4-6,40-60k,0.6566296154408406
Volkswagen Golf GTI,2019,31029,30990,23106.129032258064,31,4,2-4,20-40k,1.1610156808679002
Mercedes-Benz A-Class,2021,12435,35990,31390.0,7,2,0-2,0-20k,1.7914982626517246
Jeep Cherokee,2019,33172,26990,21467.63829787234,141,4,2-4,20-40k,0.6566296154408406
Ford Edge,2021,47265,28799,20629.243243243243,74,2,0-2,40-60k,0.8847382135302283
GMC Yukon,2018,45478,45990,29710.0,5,5,4-6,40-60k,3.0524634262193735
Chevrolet Camaro,2018,27363,26990,26673.675324675325,77,5,4-6,20-40k,0.6566296154408406
Lincoln MKC,2019,21475,27990,23724.125,24,4,2-4,20-40k,0.7827261317976055
Toyota Tacoma Double Cab,2022,5460,32990,33790.0,28,1,0-2,0-20k,1.41320871358143
Jeep Compass,2018,25091,22990,20590.543103448275,116,5,4-6,20-40k,0.15224355001378106
Mercedes-Benz C-Class,2014,69539,17990,25064.074074074073,27,9,8-10,60-80k,-0.47823903177004334
FIAT X,2016,65845,16990,17755.217391304348,23,7,6-8,60-80k,-0.6043355481268082
Ford F Regular Cab,2019,69200,24590,27190.0,7,4,2-4,60-80k,0.3539979761846049
Chevrolet Malibu,2016,95000,16590,19288.927536231884,69,7,6-8,80-100k,-0.6547741546695142
Chevrolet Spark,2015,100035,12990,15980.290909090909,55,8,6-8,100-130k,-1.1087216135538678
Jeep Cherokee,2020,69415,24990,21467.63829787234,141,3,2-4,60-80k,0.4044365827273108
Jeep Cherokee,2017,79694,19590,21467.63829787234,141,6,4-6,60-80k,-0.2764846055992195
MAZDA MAZDA,2014,57829,17590,17840.6338028169,142,9,8-10,40-60k,-0.5286776383127493
Lexus ES,2015,55320,24990,26148.61111111111,36,8,6-8,40-60k,0.4044365827273108
Volkswagen Beetle,2014,95308,14990,20275.0,40,9,8-10,80-100k,-0.856528580840338
Volkswagen Passat,2017,27599,20990,18311.052631578947,76,6,4-6,20-40k,-0.09994948269974868
Chevrolet Impala,2014,42984,23990,20195.8,40,9,8-10,40-60k,0.278340066370546
Mitsubishi Outlander Sport,2013,95016,14590,18771.48148148148,54,10,8-10,80-100k,-0.9069671873830439
Kia Rio,2017,54692,13990,16682.0,35,6,4-6,40-60k,-0.9826250971971029
BMW  Series,2015,36941,22590,25277.301587301587,126,8,6-8,20-40k,0.10180494347107512
Lexus IS,2010,39575,23590,23340.0,28,13,10-15,20-40k,0.22790145982784
Mitsubishi Eclipse Cross,2022,14724,24990,21140.0,8,1,0-2,0-20k,0.4044365827273108
Ford Explorer,2013,81028,19590,24112.425531914894,47,10,8-10,80-100k,-0.2764846055992195
Mercedes-Benz E-Class,2012,77100,17990,24882.30769230769,26,11,10-15,60-80k,-0.47823903177004334
Buick Envision,2017,55050,21990,24501.2,20,6,4-6,40-60k,0.026147033657016195
Porsche Panamera,2014,75564,36590,36590.0,1,9,8-10,60-80k,1.8671561724657835
Toyota Tacoma Double Cab,2021,19417,37990,33790.0,28,2,0-2,0-20k,2.0436912953652544
Lincoln MKC,2018,43874,25590,23724.125,24,5,4-6,40-60k,0.48009449254136977
Chevrolet Traverse,2017,63639,26590,27964.304347826088,46,6,4-6,60-80k,0.6061910088981346
Dodge Challenger,2017,22544,28990,31835.757575757576,33,6,4-6,20-40k,0.9088226481543704
Toyota Tacoma Double Cab,2012,83037,25990,33790.0,28,11,10-15,80-100k,0.5305330990840758
Nissan Kicks,2020,37582,18962,19809.626373626375,91,3,2-4,20-40k,-0.3556732178712679
MINI Clubman,2018,36562,26990,20763.333333333332,15,5,4-6,20-40k,0.6566296154408406
Chevrolet Camaro,2020,8529,30990,26673.675324675325,77,3,2-4,0-20k,1.1610156808679002
Nissan LEAF,2022,595,31590,19142.63157894737,38,1,0-2,0-20k,1.236673590681959
Nissan Armada,2018,54913,28990,30834.555555555555,9,5,4-6,40-60k,0.9088226481543704
Lexus GX,2020,20230,55990,40590.0,6,3,2-4,20-40k,4.313428589787023
Buick Envision,2017,47252,22209,24501.2,20,6,4-6,40-60k,0.0537621707391477
Toyota Avalon,2020,7564,38590,23526.363636363636,22,3,2-4,0-20k,2.1193492051793132
MINI Countryman,2019,77970,29990,19147.14285714286,42,4,2-4,60-80k,1.0349191645111353
Nissan Kicks,2021,35231,18503,19809.626373626375,91,2,0-2,20-40k,-0.413551518879023
Tesla Model,2021,35217,44990,48740.0,40,2,0-2,20-40k,2.9263669098626086
Chevrolet Colorado Crew Cab,2021,18914,29990,29220.76923076923,13,2,0-2,0-20k,1.0349191645111353
Toyota RAV Hybrid,2021,5683,41990,42167.77777777778,9,2,0-2,0-20k,2.548077360792314
Land Rover Range Rover,2019,29752,72990,72990.0,1,4,2-4,20-40k,6.457069367852026
Chevrolet Blazer,2020,49944,24499,27322.36842105263,19,3,2-4,40-60k,0.3425231931961393
Mercedes-Benz GLC,2016,72140,25990,31190.0,12,7,6-8,60-80k,0.5305330990840758
Lexus NX,2020,16713,34990,30959.23076923077,13,3,2-4,0-20k,1.6654017462949597
MAZDA CX-,2020,37871,25590,23001.7,140,3,2-4,20-40k,0.48009449254136977
BMW  Series,2015,40878,29590,25277.301587301587,126,8,6-8,40-60k,0.9844805579684293
Land Rover Discovery Sport,2016,45777,26990,30490.0,4,7,6-8,40-60k,0.6566296154408406
Honda Ridgeline,2017,76974,28990,35875.71428571428,7,6,4-6,60-80k,0.9088226481543704
Ford Edge,2019,38525,24100,20629.243243243243,74,4,2-4,20-40k,0.2922106831697901
Mercedes-Benz GLC,2017,43399,28990,31190.0,12,6,4-6,40-60k,0.9088226481543704
BMW  Series,2018,25912,34590,25277.301587301587,126,5,4-6,20-40k,1.6149631397522537
Chevrolet Camaro,2016,23061,36990,26673.675324675325,77,7,6-8,20-40k,1.9175947790084895
Mercedes-Benz C-Class,2020,9548,36990,25064.074074074073,27,3,2-4,0-20k,1.9175947790084895
BMW i,2018,42077,26590,20447.894736842107,38,5,4-6,40-60k,0.6061910088981346
Subaru Outback,2019,20184,29990,25362.21153846154,52,4,2-4,20-40k,1.0349191645111353
BMW X,2018,34244,29990,28257.918032786885,61,5,4-6,20-40k,1.0349191645111353
Toyota Tacoma Double Cab,2020,39087,37990,33790.0,28,3,2-4,20-40k,2.0436912953652544
Maserati GranTurismo,2013,29871,44990,44990.0,1,10,8-10,20-40k,2.9263669098626086
Ford Escape,2019,56004,19300,19376.448,125,4,2-4,40-60k,-0.3130525953426813
Chevrolet Silverado  Crew Cab,2021,12242,37990,38677.5,16,2,0-2,0-20k,2.0436912953652544
MAZDA CX-,2021,7758,29990,23001.7,140,2,0-2,0-20k,1.0349191645111353
Dodge Challenger,2019,16157,42590,31835.757575757576,33,4,2-4,0-20k,2.623735270606373
GMC Sierra  Crew Cab,2017,68452,31990,40710.0,5,6,4-6,60-80k,1.287112197224665
Dodge Durango,2019,34420,32990,29047.85714285714,14,4,2-4,20-40k,1.41320871358143
Chevrolet Silverado  Crew Cab,2018,74453,30990,38677.5,16,5,4-6,60-80k,1.1610156808679002
Ram  Classic Crew Cab,2019,55676,31990,30040.0,4,4,2-4,40-60k,1.287112197224665
Subaru WRX,2020,19461,28590,27034.444444444445,9,3,2-4,0-20k,0.8583840416116644
Hyundai Santa Fe,2020,47118,22700,23761.17391304348,46,3,2-4,40-60k,0.11567556027031926
Buick Envision,2021,25509,30990,24501.2,20,2,0-2,20-40k,1.1610156808679002
Chevrolet Suburban,2021,20891,66990,47890.0,4,2,0-2,20-40k,5.700490269711437
MINI Convertible,2018,31875,26990,21253.157894736843,19,5,4-6,20-40k,0.6566296154408406
Lexus UX,2021,18073,34590,35790.0,2,2,0-2,0-20k,1.6149631397522537
BMW  Series,2016,18991,38590,25277.301587301587,126,7,6-8,0-20k,2.1193492051793132
Alfa Romeo Giulia,2017,41128,27590,28523.333333333332,6,6,4-6,40-60k,0.7322875252548995
Jeep Cherokee,2019,35421,26751,21467.63829787234,141,4,2-4,20-40k,0.6264925480315738
Lexus ES,2019,31518,43590,26148.61111111111,36,4,2-4,20-40k,2.7498317869631377
Chevrolet Traverse,2020,50806,33602,27964.304347826088,46,3,2-4,40-60k,1.49037978159177
Dodge Challenger,2016,34648,39990,31835.757575757576,33,7,6-8,20-40k,2.295884328078784
Honda CR-V,2020,51749,26373,21022.757009345794,107,3,2-4,40-60k,0.5788280648487166
Ford Expedition MAX,2020,44079,44990,44733.333333333336,6,3,2-4,40-60k,2.9263669098626086
Dodge Charger,2019,25299,35990,27191.571428571428,35,4,2-4,20-40k,1.7914982626517246
Volkswagen Atlas,2018,38369,28990,31290.0,10,5,4-6,20-40k,0.9088226481543704
Land Rover Range Rover Evoque,2016,68695,25990,30034.444444444445,9,7,6-8,60-80k,0.5305330990840758
Mercedes-Benz S-Class,2014,21310,44990,58856.666666666664,3,9,8-10,20-40k,2.9263669098626086
MINI Hardtop  Door,2019,16784,27590,20638.64864864865,37,4,2-4,0-20k,0.7322875252548995
Subaru Impreza,2022,11209,25990,19643.23076923077,26,1,0-2,0-20k,0.5305330990840758
Jaguar F-PACE,2017,40306,31990,42323.333333333336,3,6,4-6,40-60k,1.287112197224665
Ford Mustang,2021,45167,34753,25856.117647058825,102,2,0-2,40-60k,1.6355168719184063
Ram  Quad Cab,2022,951,40590,33290.0,4,1,0-2,0-20k,2.371542237892843
Lexus RX,2019,17351,39990,27399.52380952381,21,4,2-4,0-20k,2.295884328078784
Mercedes-Benz GLC,2017,65063,27590,31190.0,12,6,4-6,60-80k,0.7322875252548995
Lincoln MKX,2018,53603,27990,22950.0,10,5,4-6,40-60k,0.7827261317976055
Subaru Ascent,2020,49567,31163,31908.2,5,3,2-4,40-60k,1.1828303781976204
Lexus GX,2019,21123,42990,40590.0,6,4,2-4,20-40k,2.674173877149079
Nissan Pathfinder,2022,5077,47590,22727.11111111111,36,1,0-2,0-20k,3.2542178523901972
Honda Insight,2020,17769,27990,25270.0,10,3,2-4,0-20k,0.7827261317976055
Alfa Romeo Giulia,2019,9581,30990,28523.333333333332,6,4,2-4,0-20k,1.1610156808679002
Honda Pilot,2017,73500,26590,25763.433333333334,30,6,4-6,60-80k,0.6061910088981346
Nissan Armada,2020,60960,26133,30834.555555555555,9,3,2-4,60-80k,0.5485649009230931
BMW  Series,2019,13082,35590,25277.301587301587,126,4,2-4,0-20k,1.7410596561090186
Audi A,2015,11948,29990,24272.608695652172,46,8,6-8,0-20k,1.0349191645111353
